course_id;course_name;platform;level;canonical_skill
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;data
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;data mining
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;document retrieval
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;information architecture
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;information retrieval (ir)
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;machine learning
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;model
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;natural language processing
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;recommender systems
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;sensors
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;social media
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;statistical methods
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;technical skills
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;testing
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;text mining
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;unstructured data
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;web analytics and seo
C4575;Text Retrieval and Search Engines;University of Illinois Urbana-Champaign;Beginner;web scraping
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;business
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;design thinking
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;entrepreneurship
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;go
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;innovation
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;prototyping
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;resilience
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;social entrepreneurship
C4576;Becoming a changemaker: Introduction to Social Innovation;University of Cape Town;Beginner;sustainability
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;communication
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;cultural diversity
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;culture
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;english language
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;go
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;grammar
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;interpersonal communications
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;literacy
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;vocabulary
C4577;Just Reading and Writing English 2;Tsinghua University;Intermediate;writing
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;active listening
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;benefits
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;biology
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;communication strategies
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;de-escalation techniques
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;emotional intelligence
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;empowerment
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;health
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;mindfulness
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;personal development
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;physiology
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;react
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;resilience
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;social skills
C4578;Understanding and Managing the Stresses of Police Work;University of Toronto;Beginner;stress management
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;adaptability
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;automation
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;circuit design
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;control systems
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;data
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;data analysis
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;dynamics
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;fluid system design for automation
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;hardware
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;health
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;identifying and appropriate drive system for the intended application
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;implementation
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;innovation
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;integration
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;internet of things
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;logic
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;matlab
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;microsoft excel
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;modeling
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;monitoring
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;physics
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;problem solving
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;prototyping
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;robotics
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;sensors
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;simulation
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;standards & codes in utilizing sensors & transducers
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;system design
C4579;Collaborative Robotics in Industry Specialization;L&T EduTech;Intermediate;troubleshooting
C4580;Mountains 101;University of Alberta;Beginner;ancient history
C4580;Mountains 101;University of Alberta;Beginner;biodiversity
C4580;Mountains 101;University of Alberta;Beginner;biology
C4580;Mountains 101;University of Alberta;Beginner;climate
C4580;Mountains 101;University of Alberta;Beginner;climate change adaptation
C4580;Mountains 101;University of Alberta;Beginner;cultural diversity
C4580;Mountains 101;University of Alberta;Beginner;ecology
C4580;Mountains 101;University of Alberta;Beginner;environment and resource management
C4580;Mountains 101;University of Alberta;Beginner;environmental science
C4580;Mountains 101;University of Alberta;Beginner;geology
C4580;Mountains 101;University of Alberta;Beginner;go
C4580;Mountains 101;University of Alberta;Beginner;history
C4580;Mountains 101;University of Alberta;Beginner;human development
C4580;Mountains 101;University of Alberta;Beginner;hydrology
C4580;Mountains 101;University of Alberta;Beginner;physical science
C4580;Mountains 101;University of Alberta;Beginner;physiology
C4580;Mountains 101;University of Alberta;Beginner;risk management
C4580;Mountains 101;University of Alberta;Beginner;water resources
C4580;Mountains 101;University of Alberta;Beginner;world history
C4581;Data Visualization with Python;Duke University;Intermediate;box plots
C4581;Data Visualization with Python;Duke University;Intermediate;business
C4581;Data Visualization with Python;Duke University;Intermediate;business intelligence
